Label,Area (µm²),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity
54,14.75,4.3336224206596095,4.606189328680084,4.069197928182445,12.949747468305832,8.667741527576549,1.1319649252690671,1.1052977491067864,0.9516129032258065
55,8.25,3.2410224072142872,3.8985513753138314,2.6722758882441,9.535533905932738,-56.34209835551497,1.458888055856947,1.1401809566205188,0.9428571428571428
56,6267.25,89.32922554652228,204.00759089904363,69.51790518693139,1264.4519292437335,-28.192245179175593,2.9346049819895157,0.04925861949089629,0.49078877816715283
57,6.25,2.8209479177387813,3.2296079765605246,2.4321250621085735,7.82842712474619,-24.97244207529568,1.327895521030715,1.2815656405965272,1.0
58,42.25,7.334464586120832,10.678859853396547,5.629527826287532,29.020815280171306,34.186689713654786,1.8969370403554546,0.6304016766262796,0.8407960199004975
59,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
60,192.75,15.665788274060857,17.33276006674714,14.63088217303568,56.162950903902264,-85.85206231361208,1.184669513550656,0.7678995517106969,0.927797833935018
61,81.0,10.155412503859614,14.12325620841264,8.119808302439388,42.970562748477136,-83.32321486120311,1.739358329946,0.5512553283194004,0.7980295566502463
62,1741.25,47.08533059531495,78.5355183514781,39.071665643738385,376.5340546095176,-27.280878646537325,2.0100376336032704,0.15433430538144305,0.6565180507116599
63,14.5,4.296739856991561,6.027920374676727,3.0694637293133575,13.949747468305834,-21.474173096545808,1.9638350233984292,0.9363650062762233,0.9508196721311475
64,12.25,3.949327084834294,6.119437310802132,2.659687273956798,13.65685424949238,-39.939225303496286,2.3008108399519798,0.825362254318116,0.9074074074074074
65,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
66,4.5,2.393653682408596,3.415650255319866,1.632993161855452,7.0,90.00003218077504,2.091650066335189,1.1540544441758425,1.0
67,11.0,3.742410318509555,4.170657044627605,3.394550807986082,11.535533905932738,19.4432677124469,1.2286329710592756,1.0387885383446203,0.8979591836734694
68,152.0,13.911592676604096,21.473023478703965,10.40004258542224,70.64823227814084,-66.96887121600278,2.0647053415726146,0.38269329454137124,0.8491620111731844
69,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
70,9.0,3.385137501286538,5.441923411659141,2.385586958631293,12.121320343559642,5.217878675555316,2.281167488768211,0.76975499461021,0.8571428571428571
71,47.75,7.797255174810172,9.050467240508677,7.876598151291598,32.55634918610405,-57.933578432311144,1.1490324968558399,0.5661243618495632,0.8377192982456141
72,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
73,96.0,11.055812783082736,13.55888784447786,9.436043226181011,40.55634918610404,-72.2148476267773,1.4369251517264892,0.7334379703678922,0.897196261682243
74,8.0,3.1915382432114616,3.8209837141803407,2.666649762523869,9.414213562373096,-74.87180818970153,1.4328779759078465,1.1343099948086781,0.9696969696969697
75,11.0,3.742410318509555,5.208122209670767,2.913960454171079,12.82842712474619,-32.623978098267926,1.7873002367673854,0.8399544327386546,0.8979591836734694
76,54.0,8.291859587312052,14.23645881313361,5.643176901125481,36.26345596729059,-32.58726619676462,2.5227737961385324,0.5160184648703005,0.8
77,1450.5,42.97480610355739,66.1730289283005,45.37411551034166,403.84776310850236,68.93222977422475,1.4583871924339407,0.11176150303140871,0.6040603852160333
